panic_variant,sync_bars,delay_bars,arm,exit,cost,period,cagr,max_drawdown,sharpe,active_days,active_win_rate,trade_rows,paired_days,selected_minus_control,selected_mean,control_mean,pnl_corr
NEGATIVE_MAJORITY,1,1,CONTROL_STOCK_ONLY,10:00,BASE,development_2021_2023,-0.337129796610544,-0.6881458611598423,-1.7632041448173945,221.0,0.43891402714932126,609.0,,,,,
NEGATIVE_MAJORITY,1,1,CONTROL_STOCK_ONLY,10:00,BASE,oos_2024_2026,-0.3295470666831495,-0.6622548213838039,-1.6696379872362408,191.0,0.41361256544502617,526.0,,,,,
NEGATIVE_MAJORITY,1,1,CONTROL_STOCK_ONLY,10:00,CONSERVATIVE,all,-0.38900322211681404,-0.9267750896525524,-2.1030774120849016,412.0,0.39563106796116504,1135.0,,,,,
NEGATIVE_MAJORITY,1,1,CONTROL_STOCK_ONLY,10:00,CONSERVATIVE,development_2021_2023,-0.3961619147661939,-0.7491822651408795,-2.1759982094790007,221.0,0.4117647058823529,609.0,,,,,
NEGATIVE_MAJORITY,1,1,CONTROL_STOCK_ONLY,10:00,CONSERVATIVE,oos_2024_2026,-0.3828697790612038,-0.7232299367157888,-2.028484747424991,191.0,0.3769633507853403,526.0,,,,,
NEGATIVE_MAJORITY,1,1,PAIRED_SELECTED_MINUS_CONTROL,OPEN,BASE,all,,,,,,,335.0,-0.0018243447040718237,-0.0054766035704143885,-0.003652258866342566,0.5256306802201566
NEGATIVE_MAJORITY,1,1,PAIRED_SELECTED_MINUS_CONTROL,OPEN,BASE,development_2021_2023,,,,,,,181.0,-0.0026345344769294985,-0.00621788488871613,-0.003583350411786631,0.5733575081353994
NEGATIVE_MAJORITY,1,1,PAIRED_SELECTED_MINUS_CONTROL,OPEN,BASE,oos_2024_2026,,,,,,,154.0,-0.0008721086723365032,-0.004605357345657146,-0.003733248673320644,0.48737673428203887
NEGATIVE_MAJORITY,1,1,PAIRED_SELECTED_MINUS_CONTROL,OPEN,CONSERVATIVE,all,,,,,,,335.0,-0.0018223389482515222,-0.006570014641710564,-0.004747675693459043,0.5256306937338702
NEGATIVE_MAJORITY,1,1,PAIRED_SELECTED_MINUS_CONTROL,OPEN,CONSERVATIVE,development_2021_2023,,,,,,,181.0,-0.002631637953291046,-0.007310490638883152,-0.004678852685592105,0.5733575229725016
NEGATIVE_MAJORITY,1,1,PAIRED_SELECTED_MINUS_CONTROL,OPEN,CONSERVATIVE,oos_2024_2026,,,,,,,154.0,-0.0008711498579128612,-0.0056997149307479785,-0.004828565072835118,0.4873767342820398
NEGATIVE_MAJORITY,1,1,PAIRED_SELECTED_MINUS_CONTROL,10:00,BASE,all,,,,,,,335.0,-0.000787843913791366,-0.0047054117014922615,-0.003917567787700895,0.5003171301723544
NEGATIVE_MAJORITY,1,1,PAIRED_SELECTED_MINUS_CONTROL,10:00,BASE,development_2021_2023,,,,,,,181.0,-0.002800286426029889,-0.006312175222431347,-0.0035118887964014594,0.5437811313829375
NEGATIVE_MAJORITY,1,1,PAIRED_SELECTED_MINUS_CONTROL,10:00,BASE,oos_2024_2026,,,,,,,154.0,0.00157742942851495,-0.0028169428879209982,-0.0043943723164359474,0.4739562435891918
NEGATIVE_MAJORITY,1,1,PAIRED_SELECTED_MINUS_CONTROL,10:00,CONSERVATIVE,all,,,,,,,335.0,-0.000786977707293219,-0.005799670636413012,-0.005012692929119793,0.500317145504723
NEGATIVE_MAJORITY,1,1,PAIRED_SELECTED_MINUS_CONTROL,10:00,CONSERVATIVE,development_2021_2023,,,,,,,181.0,-0.0027972076689965542,-0.007404677306426919,-0.004607469637430363,0.5437811433918132
NEGATIVE_MAJORITY,1,1,PAIRED_SELECTED_MINUS_CONTROL,10:00,CONSERVATIVE,oos_2024_2026,,,,,,,154.0,0.0015756951697736886,-0.003913266693084979,-0.005488961862858669,0.4739562435891915
NEGATIVE_MAJORITY,1,2,SELECTED_SYNC,OPEN,BASE,all,-0.30148296655946416,-0.8506450563106074,-2.1136929733022174,335.0,0.36716417910447763,782.0,,,,,
NEGATIVE_MAJORITY,1,2,SELECTED_SYNC,OPEN,BASE,development_2021_2023,-0.35147389926535577,-0.6931543187759669,-2.715501319415068,181.0,0.3259668508287293,438.0,,,,,
NEGATIVE_MAJORITY,1,2,SELECTED_SYNC,OPEN,BASE,oos_2024_2026,-0.24723583673984006,-0.5132571425036747,-1.5627047356367352,154.0,0.4155844155844156,344.0,,,,,
NEGATIVE_MAJORITY,1,2,SELECTED_SYNC,OPEN,CONSERVATIVE,all,-0.3496957366434055,-0.8953089283288541,-2.524843068378685,335.0,0.32238805970149254,782.0,,,,,
NEGATIVE_MAJORITY,1,2,SELECTED_SYNC,OPEN,CONSERVATIVE,development_2021_2023,-0.39917055589613515,-0.7452106583300141,-3.163498052145742,181.0,0.27624309392265195,438.0,,,,,
NEGATIVE_MAJORITY,1,2,SELECTED_SYNC,OPEN,CONSERVATIVE,oos_2024_2026,-0.2958914364242391,-0.58910733476934,-1.9365673382192359,154.0,0.37662337662337664,344.0,,,,,
NEGATIVE_MAJORITY,1,2,SELECTED_SYNC,10:00,BASE,all,-0.27135264370689216,-0.8185177462390889,-1.4456242047628864,335.0,0.43283582089552236,782.0,,,,,
NEGATIVE_MAJORITY,1,2,SELECTED_SYNC,10:00,BASE,development_2021_2023,-0.35874809671653163,-0.7098493037424242,-2.355548199509032,181.0,0.39226519337016574,438.0,,,,,
NEGATIVE_MAJORITY,1,2,SELECTED_SYNC,10:00,BASE,oos_2024_2026,-0.17020609344548543,-0.401240348009575,-0.7107338836864884,154.0,0.4805194805194805,344.0,,,,,
NEGATIVE_MAJORITY,1,2,SELECTED_SYNC,10:00,CONSERVATIVE,all,-0.32164505717632275,-0.8736260001832534,-1.7858069176181655,335.0,0.417910447761194,782.0,,,,,
NEGATIVE_MAJORITY,1,2,SELECTED_SYNC,10:00,CONSERVATIVE,development_2021_2023,-0.4059097634714991,-0.7603948667299484,-2.7478139659815173,181.0,0.3701657458563536,438.0,,,,,
NEGATIVE_MAJORITY,1,2,SELECTED_SYNC,10:00,CONSERVATIVE,oos_2024_2026,-0.22384058098938397,-0.49007863440636723,-1.0047538081583558,154.0,0.474025974025974,344.0,,,,,
NEGATIVE_MAJORITY,1,2,CONTROL_STOCK_ONLY,OPEN,BASE,all,-0.34374647501134814,-0.8969507923030616,-2.1146275966905295,412.0,0.39563106796116504,1135.0,,,,,
NEGATIVE_MAJORITY,1,2,CONTROL_STOCK_ONLY,OPEN,BASE,development_2021_2023,-0.32557548498378686,-0.6782055884495581,-2.0141267059251566,221.0,0.416289592760181,609.0,,,,,
NEGATIVE_MAJORITY,1,2,CONTROL_STOCK_ONLY,OPEN,BASE,oos_2024_2026,-0.3630773213196231,-0.6846801933370019,-2.213653849875865,191.0,0.3717277486910995,526.0,,,,,
NEGATIVE_MAJORITY,1,2,CONTROL_STOCK_ONLY,OPEN,CONSERVATIVE,all,-0.399003409006932,-0.9328255699084841,-2.555546595053893,412.0,0.3737864077669903,1135.0,,,,,
NEGATIVE_MAJORITY,1,2,CONTROL_STOCK_ONLY,OPEN,CONSERVATIVE,development_2021_2023,-0.3856365760600333,-0.7406174850005812,-2.4937733468710706,221.0,0.38461538461538464,609.0,,,,,
NEGATIVE_MAJORITY,1,2,CONTROL_STOCK_ONLY,OPEN,CONSERVATIVE,oos_2024_2026,-0.41373329299882045,-0.7441522564516823,-2.6163461699524384,191.0,0.3612565445026178,526.0,,,,,
NEGATIVE_MAJORITY,1,2,CONTROL_STOCK_ONLY,10:00,BASE,all,-0.3454211778496171,-0.8961528197548032,-1.8294120070341486,412.0,0.41262135922330095,1135.0,,,,,
NEGATIVE_MAJORITY,1,2,CONTROL_STOCK_ONLY,10:00,BASE,development_2021_2023,-0.32589991293720066,-0.6711144550490756,-1.7059529158575304,221.0,0.416289592760181,609.0,,,,,
NEGATIVE_MAJORITY,1,2,CONTROL_STOCK_ONLY,10:00,BASE,oos_2024_2026,-0.3660628600942557,-0.6982442512185421,-1.9534120485713626,191.0,0.4083769633507853,526.0,,,,,
NEGATIVE_MAJORITY,1,2,CONTROL_STOCK_ONLY,10:00,CONSERVATIVE,all,-0.400537100878139,-0.9323053975330149,-2.2188678869472,412.0,0.3883495145631068,1135.0,,,,,
NEGATIVE_MAJORITY,1,2,CONTROL_STOCK_ONLY,10:00,CONSERVATIVE,development_2021_2023,-0.3859321119782023,-0.735484262869511,-2.123594763297268,221.0,0.4117647058823529,609.0,,,,,
NEGATIVE_MAJORITY,1,2,CONTROL_STOCK_ONLY,10:00,CONSERVATIVE,oos_2024_2026,-0.416481384791775,-0.7527219839856687,-2.314000961759309,191.0,0.3612565445026178,526.0,,,,,
NEGATIVE_MAJORITY,1,2,PAIRED_SELECTED_MINUS_CONTROL,OPEN,BASE,all,,,,,,,335.0,-0.0012616748990425366,-0.005298731297186749,-0.004037056398144213,0.5072526998583053
NEGATIVE_MAJORITY,1,2,PAIRED_SELECTED_MINUS_CONTROL,OPEN,BASE,development_2021_2023,,,,,,,181.0,-0.00259307571836819,-0.006049979332073227,-0.0034569036137050368,0.5505650828762606
NEGATIVE_MAJORITY,1,2,PAIRED_SELECTED_MINUS_CONTROL,OPEN,BASE,oos_2024_2026,,,,,,,154.0,0.0003031533366583939,-0.0044157709444954995,-0.004718924281153894,0.47560799403261816
NEGATIVE_MAJORITY,1,2,PAIRED_SELECTED_MINUS_CONTROL,OPEN,CONSERVATIVE,all,,,,,,,335.0,-0.001260287754158619,-0.006392337925569116,-0.005132050171410497,0.5072527100077395
NEGATIVE_MAJORITY,1,2,PAIRED_SELECTED_MINUS_CONTROL,OPEN,CONSERVATIVE,development_2021_2023,,,,,,,181.0,-0.0025902247754315062,-0.007142769682227554,-0.0045525449067960475,0.5505651038841405
NEGATIVE_MAJORITY,1,2,PAIRED_SELECTED_MINUS_CONTROL,OPEN,CONSERVATIVE,oos_2024_2026,,,,,,,154.0,0.0003028200435712031,-0.005510336964821213,-0.0058131570083924155,0.4756079940326175
NEGATIVE_MAJORITY,1,2,PAIRED_SELECTED_MINUS_CONTROL,10:00,BASE,all,,,,,,,335.0,-0.00022394406471828293,-0.004530798451781727,-0.004306854387063445,0.4766411955446872
NEGATIVE_MAJORITY,1,2,PAIRED_SELECTED_MINUS_CONTROL,10:00,BASE,development_2021_2023,,,,,,,181.0,-0.0027576001173929146,-0.006145174511366178,-0.003387574393973263,0.5256881699838529
NEGATIVE_MAJORITY,1,2,PAIRED_SELECTED_MINUS_CONTROL,10:00,BASE,oos_2024_2026,,,,,,,154.0,0.002753924412775927,-0.0026333824336987072,-0.005387306846474634,0.4506715678693305
NEGATIVE_MAJORITY,1,2,PAIRED_SELECTED_MINUS_CONTROL,10:00,CONSERVATIVE,all,,,,,,,335.0,-0.00022369782150937162,-0.0056252493607542855,-0.005401551539244914,0.476641209187116
NEGATIVE_MAJORITY,1,2,PAIRED_SELECTED_MINUS_CONTROL,10:00,CONSERVATIVE,development_2021_2023,,,,,,,181.0,-0.0027545682906865944,-0.007237860200550191,-0.0044832919098635945,0.5256881864674782
NEGATIVE_MAJORITY,1,2,PAIRED_SELECTED_MINUS_CONTROL,10:00,CONSERVATIVE,oos_2024_2026,,,,,,,154.0,0.002750896690965156,-0.0037299080490461123,-0.006480804740011269,0.4506715678693306
NEGATIVE_MAJORITY,2,0,SELECTED_SYNC,OPEN,BASE,all,-0.3084612478976064,-0.8653582928588647,-2.2448671573614427,272.0,0.3235294117647059,585.0,,,,,
NEGATIVE_MAJORITY,2,0,SELECTED_SYNC,OPEN,BASE,development_2021_2023,-0.3602595314866439,-0.71643534954774,-2.5460748213311937,155.0,0.2967741935483871,340.0,,,,,
NEGATIVE_MAJORITY,2,0,SELECTED_SYNC,OPEN,BASE,oos_2024_2026,-0.25202571534368223,-0.5251816228630966,-1.898636360012352,117.0,0.358974358974359,245.0,,,,,
NEGATIVE_MAJORITY,2,0,SELECTED_SYNC,OPEN,CONSERVATIVE,all,-0.3474747596457374,-0.8984036367116817,-2.5793410512280444,272.0,0.2867647058823529,585.0,,,,,
NEGATIVE_MAJORITY,2,0,SELECTED_SYNC,OPEN,CONSERVATIVE,development_2021_2023,-0.4007704559653944,-0.756909543345243,-2.895016899296804,155.0,0.2645161290322581,340.0,,,,,
NEGATIVE_MAJORITY,2,0,SELECTED_SYNC,OPEN,CONSERVATIVE,oos_2024_2026,-0.28904922885888784,-0.582063546687857,-2.2177868589520986,117.0,0.3162393162393162,245.0,,,,,
NEGATIVE_MAJORITY,2,0,SELECTED_SYNC,10:00,BASE,all,-0.3253198120495169,-0.8841132034871924,-1.8017918386498049,272.0,0.39338235294117646,585.0,,,,,
NEGATIVE_MAJORITY,2,0,SELECTED_SYNC,10:00,BASE,development_2021_2023,-0.44392382338316394,-0.8027695400215945,-2.723030264772195,155.0,0.36129032258064514,340.0,,,,,
NEGATIVE_MAJORITY,2,0,SELECTED_SYNC,10:00,BASE,oos_2024_2026,-0.17836127790136036,-0.42670224467092344,-0.8508715154732992,117.0,0.4358974358974359,245.0,,,,,
NEGATIVE_MAJORITY,2,0,SELECTED_SYNC,10:00,CONSERVATIVE,all,-0.3633822392942879,-0.9121699071194652,-2.068006530421298,272.0,0.38235294117647056,585.0,,,,,
NEGATIVE_MAJORITY,2,0,SELECTED_SYNC,10:00,CONSERVATIVE,development_2021_2023,-0.47913679036601886,-0.8325866516497074,-3.0057544616144964,155.0,0.3548387096774194,340.0,,,,,
NEGATIVE_MAJORITY,2,0,SELECTED_SYNC,10:00,CONSERVATIVE,oos_2024_2026,-0.21903106155069052,-0.48358908734578354,-1.0942187327129613,117.0,0.4188034188034188,245.0,,,,,
NEGATIVE_MAJORITY,2,0,CONTROL_STOCK_ONLY,OPEN,BASE,all,-0.3089777499606148,-0.8740457768142508,-1.773693947957097,412.0,0.4199029126213592,1139.0,,,,,
NEGATIVE_MAJORITY,2,0,CONTROL_STOCK_ONLY,OPEN,BASE,development_2021_2023,-0.3183722524267124,-0.684859751490565,-1.873070497888285,221.0,0.42081447963800905,611.0,,,,,
NEGATIVE_MAJORITY,2,0,CONTROL_STOCK_ONLY,OPEN,BASE,oos_2024_2026,-0.3003024097712711,-0.6048647506071375,-1.6742915343918783,191.0,0.418848167539267,528.0,,,,,
NEGATIVE_MAJORITY,2,0,CONTROL_STOCK_ONLY,OPEN,CONSERVATIVE,all,-0.3671622311191223,-0.9178945345702676,-2.2052251528500406,412.0,0.3883495145631068,1139.0,,,,,
NEGATIVE_MAJORITY,2,0,CONTROL_STOCK_ONLY,OPEN,CONSERVATIVE,development_2021_2023,-0.3790748296841715,-0.7459810757990561,-2.336529519391137,221.0,0.3936651583710407,611.0,,,,,
NEGATIVE_MAJORITY,2,0,CONTROL_STOCK_ONLY,OPEN,CONSERVATIVE,oos_2024_2026,-0.35595101909393556,-0.6793907017023783,-2.0738225731154922,191.0,0.38219895287958117,528.0,,,,,
NEGATIVE_MAJORITY,2,0,CONTROL_STOCK_ONLY,10:00,BASE,all,-0.29698105764516836,-0.8601303222447539,-1.4357496382188772,412.0,0.42475728155339804,1139.0,,,,,
NEGATIVE_MAJORITY,2,0,CONTROL_STOCK_ONLY,10:00,BASE,development_2021_2023,-0.30547996378055053,-0.6639969232107993,-1.5057092937470404,221.0,0.42081447963800905,611.0,,,,,
NEGATIVE_MAJORITY,2,0,CONTROL_STOCK_ONLY,10:00,BASE,oos_2024_2026,-0.28921780746031056,-0.6137436815184092,-1.364688282248862,191.0,0.4293193717277487,528.0,,,,,
NEGATIVE_MAJORITY,2,0,CONTROL_STOCK_ONLY,10:00,CONSERVATIVE,all,-0.35617566737471995,-0.9088235018950872,-1.8150485535052243,412.0,0.39563106796116504,1139.0,,,,,
NEGATIVE_MAJORITY,2,0,CONTROL_STOCK_ONLY,10:00,CONSERVATIVE,development_2021_2023,-0.3673306679303716,-0.7297597814818222,-1.911239257005428,221.0,0.4072398190045249,611.0,,,,,
NEGATIVE_MAJORITY,2,0,CONTROL_STOCK_ONLY,10:00,CONSERVATIVE,oos_2024_2026,-0.34574800150202123,-0.6834767970690718,-1.7173882176139668,191.0,0.38219895287958117,528.0,,,,,
NEGATIVE_MAJORITY,2,0,PAIRED_SELECTED_MINUS_CONTROL,OPEN,BASE,all,,,,,,,272.0,-0.00540584060140759,-0.006730537380065803,-0.0013246967786582126,0.5881484675139579
NEGATIVE_MAJORITY,2,0,PAIRED_SELECTED_MINUS_CONTROL,OPEN,BASE,development_2021_2023,,,,,,,155.0,-0.005205066854831698,-0.007248886286173572,-0.002043819431341876,0.5644223701459926
NEGATIVE_MAJORITY,2,0,PAIRED_SELECTED_MINUS_CONTROL,OPEN,BASE,oos_2024_2026,,,,,,,117.0,-0.005671822915247449,-0.006043835837786277,-0.0003720129225388297,0.6187078573621237
NEGATIVE_MAJORITY,2,0,PAIRED_SELECTED_MINUS_CONTROL,OPEN,CONSERVATIVE,all,,,,,,,272.0,-0.005399897242783362,-0.007822570549547311,-0.0024226733067639512,0.5881484855504706
NEGATIVE_MAJORITY,2,0,PAIRED_SELECTED_MINUS_CONTROL,OPEN,CONSERVATIVE,development_2021_2023,,,,,,,155.0,-0.005199344182002977,-0.008340358669054797,-0.003141014487051821,0.5644223809035879
NEGATIVE_MAJORITY,2,0,PAIRED_SELECTED_MINUS_CONTROL,OPEN,CONSERVATIVE,oos_2024_2026,,,,,,,117.0,-0.00566558719509926,-0.007136611929686972,-0.0014710247345877134,0.6187078573621237
NEGATIVE_MAJORITY,2,0,PAIRED_SELECTED_MINUS_CONTROL,10:00,BASE,all,,,,,,,272.0,-0.00577502924301785,-0.007023601709911343,-0.0012485724668934944,0.5663501353902108
NEGATIVE_MAJORITY,2,0,PAIRED_SELECTED_MINUS_CONTROL,10:00,BASE,development_2021_2023,,,,,,,155.0,-0.007674556738442765,-0.009472475890999402,-0.0017979191525566362,0.547697882485709
NEGATIVE_MAJORITY,2,0,PAIRED_SELECTED_MINUS_CONTROL,10:00,BASE,oos_2024_2026,,,,,,,117.0,-0.003258561193523302,-0.0037793666836835747,-0.0005208054901602734,0.585403909296183
NEGATIVE_MAJORITY,2,0,PAIRED_SELECTED_MINUS_CONTROL,10:00,CONSERVATIVE,all,,,,,,,272.0,-0.005768679957150774,-0.008115312646534908,-0.002346632689384136,0.5663501632854195
NEGATIVE_MAJORITY,2,0,PAIRED_SELECTED_MINUS_CONTROL,10:00,CONSERVATIVE,development_2021_2023,,,,,,,155.0,-0.007666118998139015,-0.010561503557329464,-0.0028953845591904474,0.5476978981510211
NEGATIVE_MAJORITY,2,0,PAIRED_SELECTED_MINUS_CONTROL,10:00,CONSERVATIVE,oos_2024_2026,,,,,,,117.0,-0.0032549786635338697,-0.004874632380097681,-0.001619653716563808,0.585403909296183
NEGATIVE_MAJORITY,2,1,SELECTED_SYNC,OPEN,BASE,all,-0.3047277169213458,-0.8615835242041961,-2.2517684288936524,272.0,0.31985294117647056,585.0,,,,,
NEGATIVE_MAJORITY,2,1,SELECTED_SYNC,OPEN,BASE,development_2021_2023,-0.34692442303338356,-0.7010469465610745,-2.479633344587502,155.0,0.2838709677419355,340.0,,,,,
NEGATIVE_MAJORITY,2,1,SELECTED_SYNC,OPEN,BASE,oos_2024_2026,-0.25966542908877754,-0.5369959456725142,-1.992766668619073,117.0,0.36752136752136755,245.0,,,,,
NEGATIVE_MAJORITY,2,1,SELECTED_SYNC,OPEN,CONSERVATIVE,all,-0.3439518577255656,-0.8962202263935078,-2.591699533857114,272.0,0.27941176470588236,585.0,,,,,
NEGATIVE_MAJORITY,2,1,SELECTED_SYNC,OPEN,CONSERVATIVE,development_2021_2023,-0.3882797799000386,-0.7453491140678903,-2.8375676466177704,155.0,0.23870967741935484,340.0,,,,,
NEGATIVE_MAJORITY,2,1,SELECTED_SYNC,OPEN,CONSERVATIVE,oos_2024_2026,-0.2963107891689042,-0.5924625464128177,-2.313166146237601,117.0,0.3333333333333333,245.0,,,,,
NEGATIVE_MAJORITY,2,1,SELECTED_SYNC,10:00,BASE,all,-0.3217897556631456,-0.8841423210514134,-1.8029298701950232,272.0,0.39705882352941174,585.0,,,,,
NEGATIVE_MAJORITY,2,1,SELECTED_SYNC,10:00,BASE,development_2021_2023,-0.4323951171625674,-0.7948437396259025,-2.679782282717012,155.0,0.36129032258064514,340.0,,,,,
NEGATIVE_MAJORITY,2,1,SELECTED_SYNC,10:00,BASE,oos_2024_2026,-0.18693541932462077,-0.4384711358945974,-0.9089138992002355,117.0,0.4444444444444444,245.0,,,,,
NEGATIVE_MAJORITY,2,1,SELECTED_SYNC,10:00,CONSERVATIVE,all,-0.3600513328411382,-0.912191975193197,-2.072619041887418,272.0,0.3897058823529412,585.0,,,,,
NEGATIVE_MAJORITY,2,1,SELECTED_SYNC,10:00,CONSERVATIVE,development_2021_2023,-0.46833812792102636,-0.8258590661502658,-2.968914878934475,155.0,0.36129032258064514,340.0,,,,,
NEGATIVE_MAJORITY,2,1,SELECTED_SYNC,10:00,CONSERVATIVE,oos_2024_2026,-0.227180796884896,-0.4971136526220922,-1.1533180697402419,117.0,0.42735042735042733,245.0,,,,,
NEGATIVE_MAJORITY,2,1,CONTROL_STOCK_ONLY,OPEN,BASE,all,-0.315269251716235,-0.8770634146002039,-1.8783094388923127,412.0,0.4199029126213592,1139.0,,,,,
NEGATIVE_MAJORITY,2,1,CONTROL_STOCK_ONLY,OPEN,BASE,development_2021_2023,-0.3350605830788229,-0.6990540749160403,-2.047105426723668,221.0,0.43891402714932126,611.0,,,,,
NEGATIVE_MAJORITY,2,1,CONTROL_STOCK_ONLY,OPEN,BASE,oos_2024_2026,-0.2954614959646753,-0.596576848944818,-1.7069578172248654,191.0,0.39790575916230364,528.0,,,,,
NEGATIVE_MAJORITY,2,1,CONTROL_STOCK_ONLY,OPEN,CONSERVATIVE,all,-0.37292398471491484,-0.9198616345899999,-2.3204847536176607,412.0,0.3883495145631068,1139.0,,,,,
NEGATIVE_MAJORITY,2,1,CONTROL_STOCK_ONLY,OPEN,CONSERVATIVE,development_2021_2023,-0.39427697570792153,-0.7574224159114464,-2.5173595695386433,221.0,0.40271493212669685,611.0,,,,,
NEGATIVE_MAJORITY,2,1,CONTROL_STOCK_ONLY,OPEN,CONSERVATIVE,oos_2024_2026,-0.351495114647026,-0.6726659705112259,-2.1203558718713458,191.0,0.3717277486910995,528.0,,,,,
NEGATIVE_MAJORITY,2,1,CONTROL_STOCK_ONLY,10:00,BASE,all,-0.3034125605836422,-0.8635480345743203,-1.5150798703290924,412.0,0.42718446601941745,1139.0,,,,,
NEGATIVE_MAJORITY,2,1,CONTROL_STOCK_ONLY,10:00,BASE,development_2021_2023,-0.32201015720372017,-0.678326210669941,-1.6542072035416087,221.0,0.4343891402714932,611.0,,,,,
NEGATIVE_MAJORITY,2,1,CONTROL_STOCK_ONLY,10:00,BASE,oos_2024_2026,-0.2848785872958357,-0.6024721709106476,-1.3744572109293058,191.0,0.418848167539267,528.0,,,,,
NEGATIVE_MAJORITY,2,1,CONTROL_STOCK_ONLY,10:00,CONSERVATIVE,all,-0.362065633971169,-0.9110513975100695,-1.9020678615285345,412.0,0.40048543689320387,1139.0,,,,,
NEGATIVE_MAJORITY,2,1,CONTROL_STOCK_ONLY,10:00,CONSERVATIVE,development_2021_2023,-0.38238875968672514,-0.7412845264668142,-2.0670661019402723,221.0,0.4117647058823529,611.0,,,,,
NEGATIVE_MAJORITY,2,1,CONTROL_STOCK_ONLY,10:00,CONSERVATIVE,oos_2024_2026,-0.34175388981165133,-0.6742401982906674,-1.7351132343607438,191.0,0.387434554973822,528.0,,,,,
NEGATIVE_MAJORITY,2,1,PAIRED_SELECTED_MINUS_CONTROL,OPEN,BASE,all,,,,,,,272.0,-0.004688078548818848,-0.006637131740982696,-0.0019490531921638474,0.5746705921399022
NEGATIVE_MAJORITY,2,1,PAIRED_SELECTED_MINUS_CONTROL,OPEN,BASE,development_2021_2023,,,,,,,155.0,-0.0041505082751002115,-0.0069136565658807145,-0.0027631482907805025,0.5498820277275973
NEGATIVE_MAJORITY,2,1,PAIRED_SELECTED_MINUS_CONTROL,OPEN,BASE,oos_2024_2026,,,,,,,117.0,-0.00540024429605294,-0.00627079543449387,-0.0008705511384409305,0.6065475763080426
NEGATIVE_MAJORITY,2,1,PAIRED_SELECTED_MINUS_CONTROL,OPEN,CONSERVATIVE,all,,,,,,,272.0,-0.004682924326184359,-0.007729267607531424,-0.0030463432813470645,0.5746706095568156
NEGATIVE_MAJORITY,2,1,PAIRED_SELECTED_MINUS_CONTROL,OPEN,CONSERVATIVE,development_2021_2023,,,,,,,155.0,-0.004145945029526208,-0.008005497516003433,-0.0038595524864772253,0.5498820373547018
NEGATIVE_MAJORITY,2,1,PAIRED_SELECTED_MINUS_CONTROL,OPEN,CONSERVATIVE,oos_2024_2026,,,,,,,117.0,-0.005394307155090456,-0.007363322002290729,-0.001969014847200271,0.6065475763080432
NEGATIVE_MAJORITY,2,1,PAIRED_SELECTED_MINUS_CONTROL,10:00,BASE,all,,,,,,,272.0,-0.005061102626717502,-0.006935926696044362,-0.0018748240693268613,0.5423883069636674
NEGATIVE_MAJORITY,2,1,PAIRED_SELECTED_MINUS_CONTROL,10:00,BASE,development_2021_2023,,,,,,,155.0,-0.006629468958682157,-0.009143704986682101,-0.002514236027999944,0.5180990236572367
NEGATIVE_MAJORITY,2,1,PAIRED_SELECTED_MINUS_CONTROL,10:00,BASE,oos_2024_2026,,,,,,,117.0,-0.0029833523578754353,-0.004011092208447359,-0.0010277398505719227,0.5648946367663719
NEGATIVE_MAJORITY,2,1,PAIRED_SELECTED_MINUS_CONTROL,10:00,CONSERVATIVE,all,,,,,,,272.0,-0.005055538259961449,-0.008027734029268221,-0.0029721957693067723,0.5423883359264253
NEGATIVE_MAJORITY,2,1,PAIRED_SELECTED_MINUS_CONTROL,10:00,CONSERVATIVE,development_2021_2023,,,,,,,155.0,-0.006622180233027532,-0.010233094119124448,-0.003610913886096918,0.5180990397230787
NEGATIVE_MAJORITY,2,1,PAIRED_SELECTED_MINUS_CONTROL,10:00,CONSERVATIVE,oos_2024_2026,,,,,,,117.0,-0.002980072398207236,-0.005106103140997151,-0.002126030742789913,0.5648946367663719
NEGATIVE_MAJORITY,2,2,SELECTED_SYNC,OPEN,BASE,all,-0.2942750381265963,-0.8536286328478706,-2.179689728645838,272.0,0.30514705882352944,585.0,,,,,
NEGATIVE_MAJORITY,2,2,SELECTED_SYNC,OPEN,BASE,development_2021_2023,-0.3332905703607807,-0.6906466082438316,-2.384973840472941,155.0,0.2838709677419355,340.0,,,,,
NEGATIVE_MAJORITY,2,2,SELECTED_SYNC,OPEN,BASE,oos_2024_2026,-0.2529081359102022,-0.5268473821437882,-1.94704757629696,117.0,0.3333333333333333,245.0,,,,,
NEGATIVE_MAJORITY,2,2,SELECTED_SYNC,OPEN,CONSERVATIVE,all,-0.33408887214138305,-0.8895528071654089,-2.524905162665439,272.0,0.27941176470588236,585.0,,,,,
NEGATIVE_MAJORITY,2,2,SELECTED_SYNC,OPEN,CONSERVATIVE,development_2021_2023,-0.3755092772938433,-0.7348017210545594,-2.7495041686686403,155.0,0.25806451612903225,340.0,,,,,
NEGATIVE_MAJORITY,2,2,SELECTED_SYNC,OPEN,CONSERVATIVE,oos_2024_2026,-0.2898879710390776,-0.5835297526296787,-2.271163376665165,117.0,0.3076923076923077,245.0,,,,,
NEGATIVE_MAJORITY,2,2,SELECTED_SYNC,10:00,BASE,all,-0.31234667375940495,-0.8734287244358067,-1.7460801699666173,272.0,0.39338235294117646,585.0,,,,,
NEGATIVE_MAJORITY,2,2,SELECTED_SYNC,10:00,BASE,development_2021_2023,-0.42024515823692643,-0.7850104727602167,-2.581822041047131,155.0,0.3548387096774194,340.0,,,,,
