arm,delay_bars,instrument,signal_date,trade_date,exit_date,signal_ret20,signal_hit_count20,industry_code,trigger_datetime,entry_datetime,entry_price,touch_pos,break_pos,market_median_ret,peer_median_ret,peer_positive_ratio,peer_n,exit_open,exit_0935,exit_0940,exit_0945,exit_1000,rank,net_return
SELECTED_SUPPORT,1,SH600718,2021-12-20,2021-12-21,2021-12-22,0.16442307692307678,2.0,I65,2021-12-21 13:40:00,2021-12-21 13:50:00,13.31,28,30,0.007766990291262044,0.013462976813762184,0.8484848484848485,33,13.18,13.0,12.96,12.86,12.94,2,-0.030226843463201813
SELECTED_SUPPORT,1,SH600566,2021-12-30,2021-12-31,2022-01-04,0.42241855328547784,3.0,C27,2021-12-31 10:30:00,2021-12-31 10:40:00,28.31,5,7,0.0022028141678795965,0.008047360335840636,0.8392857142857143,56,29.53,31.1,30.99,31.14,31.17,1,0.09827442539717901
SELECTED_SUPPORT,1,SZ002195,2021-12-31,2022-01-04,2022-01-05,0.07339449541284382,1.0,I65,2022-01-04 10:20:00,2022-01-04 10:30:00,2.57,5,6,0.0014025245441795509,0.00876010781671166,0.696969696969697,33,2.61,2.74,2.73,2.83,2.83,1,0.0984170105430795
SELECTED_SUPPORT,1,SH600633,2021-12-31,2022-01-04,2022-01-05,0.031615925058548155,1.0,I64,2022-01-04 13:35:00,2022-01-04 13:45:00,9.64,27,29,0.006711409395973256,0.031269160024524956,1.0,15,9.8,9.65,9.65,9.54,9.55,2,-0.011810407963576686
SELECTED_SUPPORT,1,SZ002195,2022-01-14,2022-01-17,2022-01-18,0.0672268907563025,2.0,I65,2022-01-17 14:10:00,2022-01-17 14:20:00,2.77,35,36,0.005004170141784892,0.0495129870129869,0.9393939393939394,33,2.7,2.72,2.7,2.67,2.67,1,-0.03850854247993318
SELECTED_SUPPORT,1,SH600011,2022-01-17,2022-01-18,2022-01-19,-0.15607580824972134,1.0,D44,2022-01-18 11:10:00,2022-01-18 11:20:00,8.33,17,18,0.005428403755868505,0.02937402505912534,1.0,18,8.02,8.06,7.98,8.21,8.12,1,-0.027644745128417858
SELECTED_SUPPORT,1,SH601456,2022-02-07,2022-02-08,2022-02-09,0.027201145311381403,2.0,J67,2022-02-08 13:45:00,2022-02-08 13:55:00,15.79,28,29,0.004631417131417126,0.01516275939461631,0.9285714285714286,42,15.7,15.74,15.76,15.65,15.63,1,-0.012605313596832812
SELECTED_SUPPORT,1,SZ000983,2022-02-17,2022-02-18,2022-02-21,0.014223194748358647,0.0,B06,2022-02-18 14:40:00,2022-02-18 14:50:00,10.17,23,24,0.005455962587685104,0.03815142642006264,1.0,10,10.4,10.37,10.47,10.4,10.8,1,0.05929455596324362
SELECTED_SUPPORT,1,SH600522,2022-03-15,2022-03-16,2022-03-17,0.0005783689994216523,1.0,C38,2022-03-16 13:50:00,2022-03-16 14:00:00,18.99,29,30,0.027176439979521794,0.03060411608891278,0.9722222222222222,36,19.38,19.55,19.33,19.21,19.01,1,-0.0014470710455840585
SELECTED_SUPPORT,1,SH601236,2022-03-29,2022-03-30,2022-03-31,-0.009183673469387754,1.0,J67,2022-03-30 10:15:00,2022-03-30 10:25:00,10.59,1,5,0.007490648379052334,0.016371077762619368,1.0,43,10.77,10.93,10.68,10.68,10.64,1,0.0022120164665777597
SELECTED_SUPPORT,1,SH601155,2022-03-29,2022-03-30,2022-03-31,-0.07993421052631577,3.0,K70,2022-03-30 13:20:00,2022-03-30 13:30:00,30.77,16,17,0.0135930065403157,0.051724137931034475,1.0,25,29.91,31.8,32.63,31.62,32.15,2,0.042239236563391014
SELECTED_SUPPORT,1,SH600649,2022-04-01,2022-04-06,2022-04-07,0.17441860465116288,1.0,K70,2022-04-06 13:25:00,2022-04-06 13:35:00,5.52,25,26,0.00325071109305175,0.04340659340659325,0.96,25,5.34,5.23,5.27,5.36,5.29,1,-0.04406022536511445
SELECTED_SUPPORT,1,SH600062,2022-04-13,2022-04-14,2022-04-15,0.5473684210526315,7.0,C27,2022-04-14 10:10:00,2022-04-14 10:20:00,21.02,3,4,0.011700743165103944,0.01693350251617931,0.9259259259259259,54,18.8,19.66,19.9,20.11,19.92,1,-0.05469803611995605
SELECTED_SUPPORT,1,SH600657,2022-04-13,2022-04-14,2022-04-15,0.4418052256532068,10.0,K70,2022-04-14 14:50:00,2022-04-14 15:00:00,6.68,39,41,0.009326848032784052,0.039812646370023685,0.96,25,6.4,6.55,6.5,6.63,6.71,2,0.0019821746107910876
SELECTED_SUPPORT,1,SH600062,2022-04-28,2022-04-29,2022-05-05,0.8541147132169575,10.0,C27,2022-04-29 10:05:00,2022-04-29 10:15:00,32.61,3,4,0.008387342737323555,0.01857783506252797,0.8518518518518519,54,31.5,31.86,31.55,31.8,32.04,1,-0.019933270531523384
SELECTED_SUPPORT,1,SZ002555,2022-04-28,2022-04-29,2022-05-05,-0.03516483516483515,1.0,I64,2022-04-29 13:40:00,2022-04-29 13:50:00,24.1,24,29,0.03037766830870292,0.055365903855218446,1.0,10,23.86,23.9,23.71,23.84,23.98,2,-0.007464443265615683
SELECTED_SUPPORT,1,SH600648,2022-04-29,2022-05-05,2022-05-06,0.007423904974016349,1.0,F51,2022-05-05 13:20:00,2022-05-05 13:30:00,14.91,1,2,0.011443661971830998,0.016888888888888953,0.6923076923076923,13,13.77,13.92,13.88,13.88,13.92,1,-0.06873017843285067
SELECTED_SUPPORT,1,SH600196,2022-05-10,2022-05-11,2022-05-12,-0.192092574734812,1.0,C27,2022-05-11 10:05:00,2022-05-11 10:15:00,46.01,4,5,0.010869565217391353,0.021066597483933247,0.8888888888888888,54,44.6,44.66,44.91,45.09,44.77,1,-0.029380976678329285
SELECTED_SUPPORT,1,SZ002183,2022-05-19,2022-05-20,2022-05-23,0.4936247723132967,4.0,L72,2022-05-20 10:00:00,2022-05-20 10:10:00,8.84,2,3,0.009646302250803984,0.013665190546665484,1.0,8,8.6,8.8,9.07,9.19,9.37,1,0.057307380089971494
SELECTED_SUPPORT,1,SZ002127,2022-05-19,2022-05-20,2022-05-23,0.013725490196078383,3.0,L72,2022-05-20 14:40:00,2022-05-20 14:50:00,5.67,36,42,0.01167076167076142,0.025778241335045027,0.875,8,5.62,5.65,5.68,5.66,5.58,2,-0.018330997476390998
SELECTED_SUPPORT,1,SZ002241,2022-05-30,2022-05-31,2022-06-01,0.21849292530437636,1.0,C39,2022-05-31 13:10:00,2022-05-31 13:20:00,40.73,19,20,0.006760020890455687,0.015104309827393636,0.868421052631579,76,40.44,40.51,40.51,40.82,40.8,1,-0.0007832840631520899
SELECTED_SUPPORT,1,SZ002384,2022-05-30,2022-05-31,2022-06-01,0.09615384615384626,1.0,C39,2022-05-31 13:30:00,2022-05-31 13:40:00,18.81,25,27,0.007034865018682113,0.01566699314210196,0.8947368421052632,76,18.76,18.79,18.7,18.9,18.89,2,0.0017448078692456903
SELECTED_SUPPORT,1,SH600732,2022-06-01,2022-06-02,2022-06-06,0.8083969465648857,6.0,C38,2022-06-02 14:20:00,2022-06-02 14:30:00,26.06,24,31,0.002733515567704403,0.008797773190717506,0.6666666666666666,36,25.7,25.8,25.8,26.06,25.82,1,-0.011684141036161
SELECTED_SUPPORT,1,SH600006,2022-06-07,2022-06-08,2022-06-09,1.1385681293302539,6.0,C36,2022-06-08 14:45:00,2022-06-08 14:55:00,10.19,41,42,0.0006898137502875379,0.010883946735060213,0.7727272727272727,22,9.31,9.05,9.06,9.1,9.15,1,-0.10430356056738965
SELECTED_SUPPORT,1,SH601456,2022-06-09,2022-06-10,2022-06-13,0.12729124236252543,1.0,J67,2022-06-10 11:25:00,2022-06-10 13:05:00,12.18,3,4,0.005050505050504972,0.01389156858962004,0.9761904761904762,42,11.7,11.76,11.72,11.84,11.9,1,-0.025428715514659417
SELECTED_SUPPORT,1,SH601236,2022-06-14,2022-06-15,2022-06-16,0.14160401002506262,1.0,J67,2022-06-15 10:15:00,2022-06-15 10:25:00,9.95,2,3,0.005780346820809079,0.027298153670996972,1.0,42,9.73,9.49,9.73,9.58,9.64,1,-0.03357558986442166
SELECTED_SUPPORT,1,SH600171,2022-06-15,2022-06-16,2022-06-17,0.10738636363636345,1.0,C39,2022-06-16 11:00:00,2022-06-16 11:10:00,21.3,4,5,0.006134969325153339,0.013887264102159791,0.8947368421052632,76,21.1,20.58,20.79,20.75,20.74,1,-0.02872304098334244
SELECTED_SUPPORT,1,SH600259,2022-06-24,2022-06-27,2022-06-28,0.33572216097023144,4.0,B09,2022-06-27 13:05:00,2022-06-27 13:15:00,53.1,13,22,0.005346005817572053,0.026223286661753886,1.0,12,53.31,55.89,56.87,57.28,56.37,1,0.05893048580041249
SELECTED_SUPPORT,1,SZ000625,2022-06-24,2022-06-27,2022-06-28,0.5839829907866763,3.0,C36,2022-06-27 14:30:00,2022-06-27 14:40:00,18.61,18,21,0.0021611179685607773,0.003966116546878062,0.5909090909090909,22,18.13,18.27,18.75,18.97,19.43,2,0.041454654364740495
SELECTED_SUPPORT,1,SZ000625,2022-06-27,2022-06-28,2022-06-29,0.3074204946996466,4.0,C36,2022-06-28 13:15:00,2022-06-28 13:25:00,20.34,23,25,0.0012651076741864165,0.014842816824572114,0.6818181818181818,22,20.56,20.7,21.33,19.76,18.89,1,-0.07360767767844101
SELECTED_SUPPORT,1,SH600872,2022-06-29,2022-06-30,2022-07-01,0.23441682600382419,1.0,C14,2022-06-30 13:45:00,2022-06-30 13:55:00,35.22,27,28,0.007869919236295764,0.05285105715899563,1.0,10,34.87,34.82,34.85,34.43,34.71,1,-0.016941868674116844
SELECTED_SUPPORT,1,SZ002384,2022-07-27,2022-07-28,2022-07-29,0.04797867614393603,1.0,C39,2022-07-28 10:25:00,2022-07-28 10:35:00,25.95,7,8,0.007104818151990044,0.023384758050918886,0.9210526315789473,76,26.45,26.96,26.84,26.8,26.7,1,0.026331921900032862
SELECTED_SUPPORT,1,SH600536,2022-08-04,2022-08-05,2022-08-08,-0.02990701181201305,1.0,I65,2022-08-05 14:20:00,2022-08-05 14:30:00,42.46,37,38,0.013484740951029028,0.036561743341404496,0.9354838709677419,31,42.4,43.21,42.2,42.41,42.43,1,-0.0032024091152834666
SELECTED_SUPPORT,1,SZ002475,2022-08-10,2022-08-11,2022-08-12,0.0650905741479888,1.0,C39,2022-08-11 14:15:00,2022-08-11 14:25:00,38.15,36,37,0.015946502057613055,0.02261476008469876,0.8289473684210527,76,37.7,37.72,38.0,37.67,37.72,1,-0.013740772486786734
SELECTED_SUPPORT,1,SZ000537,2022-08-11,2022-08-12,2022-08-15,0.026644462947543746,4.0,K70,2022-08-12 10:45:00,2022-08-12 10:55:00,13.5,8,11,0.0022421524663676085,0.002958579881656931,0.8095238095238095,21,13.12,12.8,12.82,12.89,12.86,1,-0.049786627879835677
SELECTED_SUPPORT,1,SH600026,2022-08-15,2022-08-16,2022-08-17,0.34907597535934287,1.0,G55,2022-08-16 10:10:00,2022-08-16 10:20:00,14.44,4,5,0.0026395954771083474,0.006736442978618418,0.9,10,14.55,14.46,14.52,14.82,14.53,1,0.0037194935886946112
SELECTED_SUPPORT,1,SZ002244,2022-09-05,2022-09-06,2022-09-07,0.19761904761904758,1.0,K70,2022-09-06 13:30:00,2022-09-06 13:40:00,11.05,20,22,0.0060103960469479745,0.015594541910331383,1.0,21,10.95,10.89,10.87,10.9,10.85,1,-0.02055196807033577
SELECTED_SUPPORT,1,SH601990,2022-09-08,2022-09-09,2022-09-13,-0.10385438972162753,0.0,J67,2022-09-09 10:50:00,2022-09-09 11:00:00,9.17,13,14,0.006537751910925649,0.012421752548843812,0.9772727272727273,44,9.06,9.11,9.06,8.99,9.06,1,-0.014463303794938542
SELECTED_SUPPORT,1,SZ002156,2022-10-26,2022-10-27,2022-10-28,0.013561320754716943,2.0,C39,2022-10-27 14:45:00,2022-10-27 14:55:00,18.68,34,42,0.004184100418409997,0.004575288853049586,0.6052631578947368,76,17.82,17.88,18.07,18.35,18.4,1,-0.01744948217399378
SELECTED_SUPPORT,1,SZ000729,2022-11-03,2022-11-04,2022-11-07,0.028784648187633266,1.0,C15,2022-11-04 14:00:00,2022-11-04 14:10:00,10.61,28,29,0.01828362366749614,0.05522750955192768,1.0,15,10.5,10.62,10.74,10.77,10.58,1,-0.005318085582550869
SELECTED_SUPPORT,1,SH600383,2022-11-10,2022-11-11,2022-11-14,-0.14299610894941628,1.0,K70,2022-11-11 09:45:00,2022-11-11 09:55:00,9.66,0,1,0.015194805194805205,0.038381018841591175,1.0,21,10.66,10.66,10.66,10.66,10.39,1,0.07288298768095691
SELECTED_SUPPORT,1,SZ002271,2022-11-10,2022-11-11,2022-11-14,0.09193548387096762,1.0,C30,2022-11-11 10:25:00,2022-11-11 10:35:00,29.74,2,8,0.010327052968361228,0.01657938835358186,1.0,14,31.31,32.76,32.77,32.77,32.2,2,0.0800126572875639
SELECTED_SUPPORT,1,SZ000656,2022-11-10,2022-11-11,2022-11-14,-0.033816425120772875,1.0,K70,2022-11-11 13:35:00,2022-11-11 13:45:00,2.2,28,29,0.017752972933537614,0.0608695652173914,0.9523809523809523,21,2.25,2.23,2.18,2.18,2.17,3,-0.01609993156156475
SELECTED_SUPPORT,1,SH600095,2022-11-11,2022-11-14,2022-11-15,0.1294298921417565,1.0,J67,2022-11-14 10:00:00,2022-11-14 10:10:00,8.06,0,3,0.008143344076181336,0.010258347239134769,0.9772727272727273,44,8.01,8.25,8.6,8.42,8.87,1,0.09774764928403501
SELECTED_SUPPORT,1,SZ002271,2022-11-11,2022-11-14,2022-11-15,0.164126611957796,2.0,C30,2022-11-14 11:00:00,2022-11-14 11:10:00,32.75,0,4,0.007223949902019244,0.015191546649866772,0.8571428571428571,14,32.61,31.69,32.0,32.58,32.04,2,-0.024122868764365868
SELECTED_SUPPORT,1,SZ002368,2022-11-14,2022-11-15,2022-11-16,0.3733926805143424,2.0,I65,2022-11-15 10:30:00,2022-11-15 10:40:00,30.55,5,10,0.006144407739499758,0.01833872707659112,0.967741935483871,31,29.0,29.71,30.2,30.25,29.49,1,-0.037108183454655386
SELECTED_SUPPORT,1,SH600048,2022-11-28,2022-11-29,2022-11-30,0.18333333333333313,1.0,K70,2022-11-29 14:05:00,2022-11-29 14:15:00,17.91,24,25,0.019288197922330608,0.08892128279883371,0.9523809523809523,21,17.49,17.48,17.56,17.81,17.28,1,-0.03758564965751543
SELECTED_SUPPORT,1,SH600376,2022-11-28,2022-11-29,2022-11-30,0.34774066797642456,1.0,K70,2022-11-29 14:15:00,2022-11-29 14:25:00,7.53,24,25,0.018826997820867275,0.09675443968156783,1.0,21,7.2,7.12,7.14,7.1,6.9,2,-0.0859540003491136
SELECTED_SUPPORT,1,SH601456,2022-11-30,2022-12-01,2022-12-02,0.098901098901099,1.0,J67,2022-12-01 10:05:00,2022-12-01 10:15:00,12.1,2,4,0.01109522292851417,0.018192711526392236,1.0,44,11.42,11.36,11.29,11.25,11.32,1,-0.06679943236505337
SELECTED_SUPPORT,1,SH600050,2022-11-30,2022-12-01,2022-12-02,0.17599999999999993,3.0,I63,2022-12-01 10:50:00,2022-12-01 11:00:00,4.85,11,12,0.010459716221798088,0.03220611916264082,1.0,7,4.68,4.74,4.73,4.7,4.73,2,-0.02717809756564593
SELECTED_SUPPORT,1,SH600050,2022-12-02,2022-12-05,2022-12-06,0.29863013698630136,4.0,I63,2022-12-05 10:55:00,2022-12-05 11:05:00,5.18,14,15,0.012288583509513673,0.0337448559670781,1.0,7,5.12,5.05,5.0,5.04,5.1,1,-0.017903068530216726
SELECTED_SUPPORT,1,SH601390,2022-12-02,2022-12-05,2022-12-06,0.13333333333333353,1.0,E48,2022-12-05 11:20:00,2022-12-05 11:30:00,6.36,17,18,0.012629161882893092,0.057356608478803084,1.0,15,6.34,6.39,6.38,6.33,6.34,2,-0.005634426384713231
SELECTED_SUPPORT,1,SH600572,2023-01-13,2023-01-16,2023-01-17,-0.04402515723270439,1.0,C27,2023-01-16 10:40:00,2023-01-16 10:50:00,4.99,7,8,0.01140065146579805,0.01651982419746545,0.9444444444444444,54,4.98,4.98,5.02,5.04,5.05,1,0.009496390047469605
SELECTED_SUPPORT,1,SZ002368,2023-01-13,2023-01-16,2023-01-17,0.036467045834727374,2.0,I65,2023-01-16 11:10:00,2023-01-16 11:20:00,33.85,5,6,0.012587412587412583,0.02149321266968318,0.967741935483871,31,34.14,34.16,34.27,34.38,34.36,2,0.012531212837854744
SELECTED_SUPPORT,1,SZ002812,2023-01-20,2023-01-30,2023-01-31,0.11505280380782379,1.0,C29,2023-01-30 10:05:00,2023-01-30 10:15:00,164.91,0,1,0.007462686567164312,0.014797702297702275,1.0,8,161.82,159.43,157.38,158.12,157.4,1,-0.047923876090319784
SELECTED_SUPPORT,1,SZ002131,2023-02-15,2023-02-16,2023-02-17,0.11173184357541888,1.0,I64,2023-02-16 11:10:00,2023-02-16 11:20:00,2.17,7,8,0.0052499224913018505,0.032855472641015626,0.9,10,2.1,2.07,2.1,2.08,2.08,1,-0.043868692651302665
SELECTED_SUPPORT,1,SH601728,2023-02-17,2023-02-20,2023-02-21,0.22747747747747749,2.0,I63,2023-02-20 13:05:00,2023-02-20 13:15:00,6.0,7,14,0.006920415224913601,0.020142180094786744,0.8571428571428571,7,6.04,6.02,6.12,6.02,5.95,1,-0.010810146247379415
SELECTED_SUPPORT,1,SZ002602,2023-03-30,2023-03-31,2023-04-03,0.2155555555555555,2.0,I65,2023-03-31 14:25:00,2023-03-31 14:35:00,6.01,38,39,0.0024645717806530687,0.03589743589743599,0.967741935483871,31,6.03,6.29,6.48,6.48,6.55,1,0.08712821075456834
SELECTED_SUPPORT,1,SH600718,2023-04-27,2023-04-28,2023-05-04,-0.13014273719563396,2.0,I65,2023-04-28 13:45:00,2023-04-28 13:55:00,11.35,26,27,0.005899705014749346,0.02967004565947806,0.8214285714285714,28,11.26,11.65,11.74,11.61,11.37,1,-0.0007399130344092342
SELECTED_SUPPORT,1,SZ000156,2023-05-31,2023-06-01,2023-06-02,-0.05696202531645578,1.0,R87,2023-06-01 11:20:00,2023-06-01 11:30:00,9.82,17,18,0.004619499149039585,0.03004833217384939,1.0,4,9.5,9.46,9.43,9.44,9.55,1,-0.029923862807421542
SELECTED_SUPPORT,1,SZ002670,2023-06-29,2023-06-30,2023-07-03,-0.014814814814814725,1.0,J67,2023-06-30 13:45:00,2023-06-30 13:55:00,8.76,30,31,0.009646302250803762,0.013996889580093264,1.0,43,8.7,8.86,8.99,8.89,8.78,1,-0.00022022378864861025
SELECTED_SUPPORT,1,SZ000988,2023-06-29,2023-06-30,2023-07-03,0.03594771241830075,1.0,C39,2023-06-30 14:20:00,2023-06-30 14:30:00,38.36,36,37,0.00927643784786647,0.014124142844420762,0.9102564102564102,78,38.73,38.28,38.35,37.48,36.88,2,-0.040983119503071874
SELECTED_SUPPORT,1,SH603786,2023-07-26,2023-07-27,2023-07-28,0.23597332899658485,2.0,C36,2023-07-27 10:00:00,2023-07-27 10:10:00,83.6,0,3,0.001612903225806317,0.021817015857341193,1.0,18,80.58,77.28,77.45,77.97,78.22,1,-0.06669096103256822
SELECTED_SUPPORT,1,SH601555,2023-07-27,2023-07-28,2023-07-31,0.21522693997071762,1.0,J67,2023-07-28 13:20:00,2023-07-28 13:30:00,9.13,23,26,0.010483135746158667,0.04956268221574334,1.0,45,9.13,9.5,9.53,9.4,9.49,1,0.036834340067819715
SELECTED_SUPPORT,1,SZ000750,2023-07-28,2023-07-31,2023-08-01,0.22089552238805954,2.0,J67,2023-07-31 11:30:00,2023-07-31 13:10:00,4.44,6,11,0.008585738623333228,0.019178082191780854,0.9333333333333333,45,4.21,4.31,4.32,4.34,4.29,1,-0.0361970309791636
SELECTED_SUPPORT,1,SH600369,2023-07-31,2023-08-01,2023-08-02,0.2880434782608696,2.0,J67,2023-08-01 10:00:00,2023-08-01 10:10:00,5.16,2,3,0.0010217949428946715,0.009996645181552744,0.9545454545454546,44,4.86,4.89,4.84,4.84,4.88,1,-0.05662566224100296
SELECTED_SUPPORT,1,SH601136,2023-08-02,2023-08-03,2023-08-04,,,J67,2023-08-03 14:40:00,2023-08-03 14:50:00,19.9,32,37,0.0026598754951896453,0.02475257718690882,0.9772727272727273,44,21.08,21.88,22.09,22.09,22.09,1,0.10727776036799375
SELECTED_SUPPORT,1,SH601136,2023-08-21,2023-08-22,2023-08-23,,9.0,J67,2023-08-22 14:25:00,2023-08-22 14:35:00,30.37,37,38,0.00382150490527966,0.01468748502132955,1.0,44,28.71,29.17,28.9,29.19,29.2,1,-0.04092626581705683
SELECTED_SUPPORT,1,SH600155,2023-09-08,2023-09-11,2023-09-12,-0.09090909090909083,1.0,J67,2023-09-11 13:20:00,2023-09-11 13:30:00,7.91,24,26,0.01045804037662923,0.012420490770257198,0.9318181818181818,44,7.51,7.62,7.55,7.51,7.54,1,-0.04868101302236316
SELECTED_SUPPORT,1,SZ002518,2023-11-02,2023-11-03,2023-11-06,-0.13401336616250437,1.0,C38,2023-11-03 10:05:00,2023-11-03 10:15:00,27.08,3,5,0.0053298960652513605,0.013203516044465902,0.875,40,27.36,28.36,28.86,28.54,28.38,1,0.04591172950009792
SELECTED_SUPPORT,1,SZ003022,2024-02-05,2024-02-06,2024-02-07,-0.24254821741671528,1.0,C26,2024-02-06 13:45:00,2024-02-06 13:55:00,14.15,28,29,0.0686917436032709,0.08352104643386138,1.0,40,14.3,14.97,14.83,14.86,15.06,1,0.06218419356943139
SELECTED_SUPPORT,1,SZ000739,2024-02-06,2024-02-07,2024-02-08,-0.17133105802047777,1.0,C27,2024-02-07 10:05:00,2024-02-07 10:15:00,13.35,4,5,0.0289383335901916,0.0343622597553872,0.9361702127659575,47,13.94,14.15,14.0,13.94,14.05,1,0.0503314286576777
SELECTED_SUPPORT,1,SZ002429,2024-02-06,2024-02-07,2024-02-08,-0.12045889101338447,1.0,C39,2024-02-07 10:35:00,2024-02-07 10:45:00,5.04,10,11,0.03438402472891178,0.048364685453822,0.9651162790697675,86,5.05,5.21,5.23,5.21,5.24,2,0.03760499294355735
SELECTED_SUPPORT,1,SZ002408,2024-02-06,2024-02-07,2024-02-08,-0.13800000000000012,1.0,C26,2024-02-07 10:50:00,2024-02-07 11:00:00,4.71,10,13,0.03384595103235721,0.05559600010988708,1.0,40,4.86,5.04,5.07,5.01,5.1,3,0.08063883642976588
SELECTED_SUPPORT,1,SZ000997,2024-02-07,2024-02-08,2024-02-19,-0.06532389765922697,1.0,I65,2024-02-08 14:05:00,2024-02-08 14:15:00,18.88,9,35,0.006913420582819074,0.03070276149616291,0.9230769230769231,26,18.75,18.66,18.6,18.5,18.46,1,-0.024199561154824023
SELECTED_SUPPORT,1,SZ002281,2024-02-28,2024-02-29,2024-03-01,0.07780410742496047,3.0,C39,2024-02-29 10:30:00,2024-02-29 10:40:00,30.02,9,10,0.014519475304510698,0.034049354302518764,1.0,86,30.32,31.66,31.64,31.28,31.79,1,0.0568446235423552
SELECTED_SUPPORT,1,SZ000938,2024-02-28,2024-02-29,2024-03-01,0.16870273414776027,1.0,C39,2024-02-29 13:50:00,2024-02-29 14:00:00,22.0,6,22,0.014111344072993082,0.0335443037974682,0.9883720930232558,86,22.3,22.93,23.18,22.9,23.93,2,0.08555372054946364
SELECTED_SUPPORT,1,SZ000938,2024-02-29,2024-03-01,2024-03-04,0.2819025522041765,2.0,C39,2024-03-01 10:55:00,2024-03-01 11:05:00,24.3,9,13,0.001168063879600778,0.017938596491227976,0.9186046511627907,86,24.84,24.31,25.19,24.83,25.69,1,0.05508909177856869
SELECTED_SUPPORT,1,SZ002281,2024-03-07,2024-03-08,2024-03-11,0.6307550644567221,6.0,C39,2024-03-08 10:25:00,2024-03-08 10:35:00,38.44,3,6,0.0013284399113037137,0.012811280838501471,0.9186046511627907,86,38.0,39.53,40.3,40.88,41.0,1,0.06446596530856397
SELECTED_SUPPORT,1,SZ002156,2024-03-07,2024-03-08,2024-03-11,0.2824675324675323,2.0,C39,2024-03-08 13:05:00,2024-03-08 13:15:00,26.07,10,12,0.00023778533675000713,0.013084219148720155,0.8255813953488372,86,25.35,25.33,25.16,25.4,25.42,2,-0.026881301956043768
SELECTED_SUPPORT,1,SH600580,2024-03-27,2024-03-28,2024-03-29,0.4952830188679245,3.0,C38,2024-03-28 10:40:00,2024-03-28 10:50:00,17.44,1,2,0.008258078265270807,0.00952028067575239,0.9473684210526315,38,17.24,17.12,17.11,17.17,16.85,1,-0.035760924907877634
SELECTED_SUPPORT,1,SH600859,2024-07-16,2024-07-17,2024-07-18,0.05126182965299697,1.0,F52,2024-07-17 13:05:00,2024-07-17 13:15:00,14.54,22,23,0.001574522726671801,0.02071713147410348,1.0,9,14.01,14.34,14.06,14.12,14.23,1,-0.023276142545470946
SELECTED_SUPPORT,1,SH600859,2024-07-30,2024-07-31,2024-08-01,0.13418803418803416,2.0,F52,2024-07-31 13:45:00,2024-07-31 13:55:00,14.57,29,30,0.032744153523424635,0.0365296803652968,0.7777777777777778,9,14.5,14.66,14.58,14.49,14.52,1,-0.005423102636863963
SELECTED_SUPPORT,1,SZ002670,2024-07-30,2024-07-31,2024-08-01,0.09753231492361936,2.0,J67,2024-07-31 13:55:00,2024-07-31 14:05:00,10.27,9,29,0.035117946485787255,0.04975313078079879,1.0,44,10.1,10.03,10.12,10.07,10.12,2,-0.01657471282830103
SELECTED_SUPPORT,1,SZ300438,2024-08-28,2024-08-29,2024-08-30,0.19704173269941894,3.0,C38,2024-08-29 11:25:00,2024-08-29 13:05:00,27.19,14,20,0.011248593925759165,0.0341214779372675,0.8947368421052632,38,26.83,27.26,27.02,26.85,27.51,1,0.009747264188544547
SELECTED_SUPPORT,1,SH603883,2024-09-18,2024-09-19,2024-09-20,0.06240000000000001,6.0,F52,2024-09-19 10:20:00,2024-09-19 10:30:00,14.61,5,6,0.013214285714285845,0.0480274442538593,0.8888888888888888,9,14.36,14.45,14.18,14.09,14.28,1,-0.024540385021509015
SELECTED_SUPPORT,1,SZ002466,2024-09-23,2024-09-24,2024-09-25,-0.03372093023255818,1.0,C32,2024-09-24 13:35:00,2024-09-24 13:45:00,27.41,26,27,0.03588354773188884,0.03973684210526329,1.0,24,27.9,28.34,28.52,28.49,28.78,1,0.04788363131841966
SELECTED_SUPPORT,1,SH603737,2024-09-26,2024-09-27,2024-09-30,0.2041343669250646,2.0,C26,2024-09-27 10:00:00,2024-09-27 10:10:00,35.87,0,2,0.02832512315270952,0.03457059679767105,1.0,37,39.47,39.47,39.47,39.47,39.47,1,0.0981636194754929
SELECTED_SUPPORT,1,SZ000568,2024-09-26,2024-09-27,2024-09-30,0.041852631578947364,1.0,C15,2024-09-27 10:40:00,2024-09-27 10:50:00,136.08,5,6,0.039528643546971054,0.06544561090015621,1.0,9,149.7,149.7,149.7,148.45,149.69,2,0.09781659170003576
SELECTED_SUPPORT,1,SZ000596,2024-09-26,2024-09-27,2024-09-30,0.004249715688035005,1.0,C15,2024-09-27 10:50:00,2024-09-27 11:00:00,184.56,5,6,0.04535283215044539,0.06933701024610117,1.0,8,202.93,203.02,201.07,202.0,203.01,3,0.09776947904160815
SELECTED_SUPPORT,1,SH603882,2024-09-27,2024-09-30,2024-10-08,0.3055987558320372,1.0,Q84,2024-09-30 10:00:00,2024-09-30 10:10:00,36.94,0,1,0.046827193408013335,0.06831831831831825,1.0,5,40.63,40.63,40.58,40.62,40.63,1,0.09769385650660833
SELECTED_SUPPORT,1,SZ002271,2024-09-27,2024-09-30,2024-10-08,0.25274725274725274,2.0,C30,2024-09-30 10:00:00,2024-09-30 10:10:00,13.78,0,2,0.046827193408013335,0.05744794433195277,1.0,18,15.17,15.17,15.17,15.17,15.17,2,0.09867101098625852
